text,label
충청북도 증평군 테헤란857길,정상
전라남도 서천군 논현로,정상
울산광역시 용산구 역삼로,정상
서울특별시 도봉구 삼성길 의 위치를 파악할 수 없습니다.,비정상
인천광역시 북구 논현로 그리고 이름은 이예원,비정상
부산광역시 성동구 봉은사765가,정상
서울특별시 구로구 백제고분로 (영자엄동),정상
경기도 철원군 서초중앙로 (진호문이면),정상
대구광역시 구로구 양재천7길 는 삭제된 주소입니다.,비정상
강원도 태백시 테헤란거리 추가 정보 없음,비정상
광주광역시 서초구 언주가 어떤 장소인지 몰라요,비정상
세종특별자치시 관악구 언주가 추가 정보 없음,비정상
경상남도 괴산군 언주6로,정상
제주특별자치도 부천시 가락43로 (서준송동) 과 같은 유사 주소 있음,비정상
경기도 부여군 역삼로 (현준장면) 그리고 이름은 이지영,비정상
전라남도 가평군 테헤란로 의 위치를 파악할 수 없습니다.,비정상
제주특별자치도 광주시 오금거리 (옥자김면),정상
충청북도 부천시 오정구 논현길 (예원이안리),정상
세종특별자치시 중랑구 언주499가 에서 회의가 있었습니다.,비정상
경기도 광주시 서초대거리,정상
광주광역시 마포구 테헤란가,정상
경상남도 용인시 수지구 논현거리 (옥순이박동),정상
경기도 청주시 청원구 학동거리 은 무슨 뜻인가요?,비정상
경상남도 서천군 강남대길 (도윤김권동),정상
울산광역시 동대문구 서초대7길,정상
전라북도 부천시 원미구 언주515거리 (경희조이마을),정상
경상남도 용인시 봉은사118길 (재현이읍) 어떤 장소인지 몰라요,비정상
충청남도 제천시 양재천가 어떤 장소인지 몰라요,비정상
인천광역시 관악구 반포대2거리,정상
충청남도 예산군 논현1로 다음주 배송 예정,비정상
대전광역시 동작구 강남대1로 (지훈이이읍),정상
서울특별시 동구 석촌호수24로 (서연김읍),정상
부산광역시 금천구 역삼길 (서연신김면),정상
제주특별자치도 수원시 권선구 언주4로 (서영서김마을) 잘못된 주소라고 생각해요,비정상
부산광역시 강남구 압구정7가 (민재이백리) 은 무슨 뜻인가요?,비정상
강원도 고양시 압구정2로,정상
인천광역시 용산구 강남대로,정상
울산광역시 금천구 강남대거리 의 위치를 파악할 수 없습니다.,비정상
대전광역시 강남구 언주78로,정상
전라북도 횡성군 양재천845가 (건우조리),정상
울산광역시 동구 학동가 어떤 장소인지 몰라요,비정상
부산광역시 서구 언주281로,정상
부산광역시 북구 봉은사4길 (정남김리),정상
충청북도 공주시 백제고분65로 (정훈김김동),정상
경상남도 원주시 테헤란길,정상
세종특별자치시 동구 역삼3길,정상
대전광역시 광진구 서초대가 (광수김김리),정상
대전광역시 남구 논현가 (지훈장이면),정상
울산광역시 송파구 오금96가 (영숙권리),정상
서울특별시 광진구 서초대가,정상
서울특별시 광진구 개포782로 (정호최한리),정상
전라남도 군포시 언주601길 (종수강마을),정상
부산광역시 중구 석촌호수7길 다음주 배송 예정,비정상
충청남도 평택시 삼성79로 (민준이마을) 잘못된 주소라고 생각해요,비정상
경상남도 천안시 서북구 도산대로 의 위치를 파악할 수 없습니다.,비정상
인천광역시 구로구 학동거리 (지민강강동) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 강동구 석촌호수가 은 무슨 뜻인가요?,비정상
충청남도 인제군 영동대7가 (명숙오김읍) 다음주 배송 예정,비정상
충청북도 용인시 기흥구 도산대길 (재호김윤읍),정상
울산광역시 남구 오금거리 추가 정보 없음,비정상
경상북도 청주시 청원구 논현4로 (성호이동) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 은평구 도산대584거리 어떤 장소인지 몰라요,비정상
경기도 강릉시 학동가,정상
울산광역시 성북구 오금거리,정상
전라북도 청양군 테헤란5거리,정상
울산광역시 강북구 영동대969길 추가 정보 없음,비정상
대전광역시 서구 봉은사3길 (명숙이마을),정상
전라북도 고양시 오금0거리 (준호문박리) 어떤 장소인지 몰라요,비정상
경상남도 수원시 장안구 영동대거리 (영일구김마을),정상
부산광역시 강남구 봉은사길,정상
대구광역시 양천구 도산대가 (하은조면),정상
서울특별시 송파구 가락로,정상
경상남도 동해시 서초대길 (은지김김읍),정상
서울특별시 중랑구 압구정길 그리고 이름은 한진호,비정상
인천광역시 구로구 압구정031로 (재호최마을) 에서 회의가 있었습니다.,비정상
전라북도 서산시 양재천로,정상
대구광역시 관악구 반포대가,정상
경상남도 태안군 선릉가 (성호박읍),정상
대구광역시 성동구 백제고분가 (현숙김읍) 그리고 이름은 박수빈,비정상
충청남도 용인시 처인구 논현거리,정상
인천광역시 북구 가락310가 (동현김읍),정상
경상남도 양주시 역삼4로,정상
서울특별시 북구 반포대가 어떤 장소인지 몰라요,비정상
서울특별시 동구 역삼724길,정상
충청남도 부천시 원미구 오금37가 의 위치를 파악할 수 없습니다.,비정상
충청남도 평창군 논현거리 의 위치를 파악할 수 없습니다.,비정상
대구광역시 노원구 도산대64길,정상
부산광역시 마포구 서초중앙17길 은 무슨 뜻인가요?,비정상
전라남도 고양시 일산동구 강남대379로 (순옥박동) 은 무슨 뜻인가요?,비정상
경상북도 수원시 장안구 가락66로,정상
세종특별자치시 남구 백제고분거리,정상
강원도 시흥시 테헤란12로 (정훈김리) 은 무슨 뜻인가요?,비정상
경상남도 정선군 서초대가 (혜진김읍) 는 삭제된 주소입니다.,비정상
경상북도 성남시 중원구 백제고분로 (성수우면) 다음주 배송 예정,비정상
세종특별자치시 도봉구 강남대길 (정수김리),정상
인천광역시 강동구 반포대4길,정상
제주특별자치도 부여군 테헤란83길 (상철김동) 어떤 장소인지 몰라요,비정상
인천광역시 성동구 삼성338로 (예진최동) 어떤 장소인지 몰라요,비정상
경기도 횡성군 역삼거리 (정훈김동) 에서 회의가 있었습니다.,비정상
제주특별자치도 삼척시 개포35거리 (성수허조읍),정상
대전광역시 강북구 개포가 (준혁이마을),정상
인천광역시 종로구 테헤란가,정상
강원도 인제군 가락거리 (윤서김리),정상
경상북도 안성시 선릉2거리,정상
경기도 부여군 오금18거리 (수진문장리) 은 무슨 뜻인가요?,비정상
충청남도 수원시 권선구 서초대거리 (명자이김마을) 잘못된 주소라고 생각해요,비정상
제주특별자치도 영동군 백제고분948가 (옥자김마을),정상
경상남도 고성군 반포대136가 (순자한면) 추가 정보 없음,비정상
전라남도 부천시 소사구 석촌호수44가 어떤 장소인지 몰라요,비정상
전라남도 아산시 선릉로 은 무슨 뜻인가요?,비정상
대구광역시 강남구 개포길 (준서이김리),정상
서울특별시 중구 강남대96거리,정상
강원도 보령시 영동대거리,정상
충청남도 금산군 선릉900길 (미영이면) 는 삭제된 주소입니다.,비정상
인천광역시 구로구 서초대길 (승현한김읍) 어떤 장소인지 몰라요,비정상
인천광역시 마포구 강남대6가 (은주김박읍) 그리고 이름은 최도현,비정상
부산광역시 구로구 역삼길 (민서김동),정상
경상남도 서산시 반포대9로 (진우주김면) 과 같은 유사 주소 있음,비정상
전라북도 성남시 분당구 서초중앙길 에서 회의가 있었습니다.,비정상
광주광역시 도봉구 오금5가 는 삭제된 주소입니다.,비정상
경기도 성남시 중원구 테헤란534길 (종수송면) 은 무슨 뜻인가요?,비정상
광주광역시 양천구 압구정36거리 (성수박읍),정상
제주특별자치도 고양시 일산서구 삼성408로,정상
서울특별시 관악구 반포대622길,정상
경상북도 양구군 봉은사거리 (정훈김이면),정상
경상남도 동해시 도산대88로 (춘자권강면) 어떤 장소인지 몰라요,비정상
경상북도 수원시 영통구 논현로 (성현김읍),정상
인천광역시 남구 강남대가 (지영류김마을),정상
인천광역시 강동구 오금316로 의 위치를 파악할 수 없습니다.,비정상
대전광역시 마포구 백제고분로 (은서김마을),정상
세종특별자치시 송파구 가락538거리 (경희최손면) 에서 회의가 있었습니다.,비정상
인천광역시 강동구 반포대787길 (현우남동),정상
충청북도 과천시 백제고분거리 (정훈이읍) 어떤 장소인지 몰라요,비정상
광주광역시 서초구 논현길 (경숙남동),정상
부산광역시 중랑구 도산대거리 (보람이박면),정상
대구광역시 금천구 도산대거리 (혜진남마을) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 강동구 논현000가 는 삭제된 주소입니다.,비정상
제주특별자치도 양양군 오금520거리 에서 회의가 있었습니다.,비정상
강원도 의정부시 선릉가 추가 정보 없음,비정상
강원도 수원시 논현918길 그리고 이름은 홍수진,비정상
충청북도 안산시 상록구 백제고분로,정상
충청남도 고양시 일산서구 도산대길 잘못된 주소라고 생각해요,비정상
제주특별자치도 김포시 양재천17거리,정상
경기도 영동군 양재천로 (은주고박리) 는 삭제된 주소입니다.,비정상
인천광역시 서대문구 반포대길 추가 정보 없음,비정상
대전광역시 북구 석촌호수039가 (우진차허동) 의 위치를 파악할 수 없습니다.,비정상
광주광역시 영등포구 영동대가 의 위치를 파악할 수 없습니다.,비정상
경상남도 괴산군 강남대길 (은경고김동) 다음주 배송 예정,비정상
서울특별시 도봉구 서초중앙7거리 (지후오마을) 그리고 이름은 김영자,비정상
울산광역시 동대문구 봉은사로,정상
경기도 공주시 도산대334가 잘못된 주소라고 생각해요,비정상
전라남도 용인시 수지구 영동대6로,정상
대구광역시 마포구 영동대02로 과 같은 유사 주소 있음,비정상
경상남도 영동군 서초중앙497거리 (지민이김동) 에서 회의가 있었습니다.,비정상
충청남도 용인시 언주거리 의 위치를 파악할 수 없습니다.,비정상
경상남도 청주시 서원구 오금983거리,정상
충청남도 청양군 백제고분가 (지은김면),정상
강원도 당진시 봉은사31가 (병철손박읍),정상
충청북도 철원군 가락가,정상
세종특별자치시 도봉구 봉은사6로 (영일최읍) 의 위치를 파악할 수 없습니다.,비정상
전라북도 인제군 석촌호수1길 (도윤한읍),정상
대전광역시 강남구 잠실길 (명숙박백마을) 는 삭제된 주소입니다.,비정상
충청북도 안양시 만안구 삼성488길 (지후강면) 다음주 배송 예정,비정상
대구광역시 관악구 도산대5거리,정상
부산광역시 남구 가락029로 은 무슨 뜻인가요?,비정상
부산광역시 강서구 서초중앙94거리 추가 정보 없음,비정상
광주광역시 서구 반포대319가 (정호김김마을) 는 삭제된 주소입니다.,비정상
전라북도 부천시 오정구 서초중앙로 (민재김류동) 은 무슨 뜻인가요?,비정상
서울특별시 동작구 논현가 (정수이김리) 에서 회의가 있었습니다.,비정상
충청남도 제천시 도산대길 그리고 이름은 김정웅,비정상
광주광역시 금천구 양재천20가 (종수강마을),정상
부산광역시 동대문구 선릉66거리 에서 회의가 있었습니다.,비정상
인천광역시 강북구 도산대로 (채원강리),정상
인천광역시 관악구 가락130거리 (경수임읍) 의 위치를 파악할 수 없습니다.,비정상
경상북도 보령시 도산대거리 다음주 배송 예정,비정상
전라북도 금산군 서초중앙128길 (지은최동),정상
대전광역시 중랑구 논현38거리,정상
세종특별자치시 강동구 개포9로 잘못된 주소라고 생각해요,비정상
경상북도 영월군 봉은사3가,정상
제주특별자치도 평택시 봉은사거리 에서 회의가 있었습니다.,비정상
대전광역시 동작구 서초대82로,정상
전라북도 홍천군 석촌호수가,정상
경기도 화성시 봉은사094길,정상
경기도 공주시 영동대265로 (승현이읍),정상
울산광역시 구로구 양재천로 (정웅김이면),정상
경상남도 광명시 삼성가 에서 회의가 있었습니다.,비정상
전라북도 고양시 일산서구 역삼길 는 삭제된 주소입니다.,비정상
전라남도 이천시 영동대308거리 은 무슨 뜻인가요?,비정상
충청남도 부여군 선릉가,정상
전라북도 화성시 논현82가,정상
경상북도 음성군 강남대197거리 의 위치를 파악할 수 없습니다.,비정상
전라남도 논산시 양재천603로 (중수권문동),정상
대전광역시 중구 역삼64가 (재현박면) 의 위치를 파악할 수 없습니다.,비정상
서울특별시 동작구 압구정거리 다음주 배송 예정,비정상
경기도 화천군 논현878로 (지혜김면) 추가 정보 없음,비정상
광주광역시 강동구 삼성길 (현지김홍마을) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 동작구 가락9길 (영희김마을),정상
강원도 부천시 오정구 영동대길,정상
경상북도 부천시 원미구 봉은사길 (영숙박류읍),정상
전라북도 서산시 역삼0로 (정식박읍),정상
서울특별시 노원구 양재천가 는 삭제된 주소입니다.,비정상
전라북도 충주시 테헤란23길 (경수이면),정상
인천광역시 동대문구 서초대0로,정상
충청남도 제천시 서초대362길 (영호최김면),정상
전라남도 음성군 잠실264로 (수민황읍),정상
충청남도 양양군 양재천로,정상
전라남도 안산시 단원구 오금로 (옥순박문마을),정상
경상남도 고양시 일산서구 논현가 (경수김이읍),정상
충청남도 춘천시 삼성로,정상
경상북도 부천시 오정구 반포대거리 (서연오면),정상
인천광역시 광진구 서초중앙03가 에서 회의가 있었습니다.,비정상
경기도 성남시 중원구 서초대가 다음주 배송 예정,비정상
울산광역시 강남구 압구정길,정상
광주광역시 서대문구 학동20거리,정상
인천광역시 동대문구 서초대가 의 위치를 파악할 수 없습니다.,비정상
전라북도 횡성군 역삼길,정상
강원도 괴산군 양재천39길 (영희김면) 다음주 배송 예정,비정상
세종특별자치시 양천구 가락로 과 같은 유사 주소 있음,비정상
강원도 수원시 장안구 강남대로 (중수안면),정상
경기도 삼척시 오금759거리 (민지윤동),정상
세종특별자치시 종로구 양재천로,정상
대구광역시 중랑구 학동가 (춘자류김동),정상
울산광역시 성동구 도산대거리 (아름김동),정상
충청북도 평택시 봉은사003거리 (재호최이마을) 의 위치를 파악할 수 없습니다.,비정상
부산광역시 성동구 봉은사3로 (선영민류리),정상
경기도 청양군 석촌호수027거리 에서 회의가 있었습니다.,비정상
전라남도 과천시 개포거리 (서준박최동) 은 무슨 뜻인가요?,비정상
경기도 홍성군 잠실로,정상
대전광역시 강서구 강남대428가 (재호노면),정상
전라북도 음성군 서초중앙가 (지훈최서면) 어떤 장소인지 몰라요,비정상
대구광역시 동대문구 논현거리 (정호백손면),정상
전라남도 하남시 오금가 (지은문면) 잘못된 주소라고 생각해요,비정상
전라남도 태백시 선릉55거리 (지현김읍) 그리고 이름은 이종수,비정상
충청북도 부천시 소사구 백제고분09거리,정상
전라남도 청주시 청원구 오금가 는 삭제된 주소입니다.,비정상
경상북도 김포시 언주거리 (미경조김리),정상
경상남도 고성군 반포대로 (우진김이리),정상
인천광역시 금천구 오금7로,정상
대전광역시 마포구 도산대25가 (민준황면),정상
인천광역시 동구 잠실길 (영자홍양읍) 추가 정보 없음,비정상
대전광역시 동작구 삼성로,정상
인천광역시 은평구 영동대91로,정상
대구광역시 성동구 개포8가,정상
제주특별자치도 청주시 서원구 가락거리 (현정최김리) 다음주 배송 예정,비정상
대전광역시 성북구 봉은사가 그리고 이름은 김상훈,비정상
전라남도 영동군 개포09가 다음주 배송 예정,비정상
부산광역시 관악구 영동대5가 는 삭제된 주소입니다.,비정상
세종특별자치시 영등포구 석촌호수0거리,정상
인천광역시 용산구 영동대19거리 (예준김곽면),정상
인천광역시 마포구 양재천87거리,정상
서울특별시 동작구 오금로 (병철장김동) 과 같은 유사 주소 있음,비정상
대전광역시 동대문구 언주0로 (준영박서면) 어떤 장소인지 몰라요,비정상
대구광역시 서대문구 영동대가,정상
강원도 용인시 수지구 역삼01거리 은 무슨 뜻인가요?,비정상
서울특별시 관악구 강남대가,정상
제주특별자치도 고양시 일산동구 논현로,정상
전라남도 보령시 반포대998가 에서 회의가 있었습니다.,비정상
충청남도 천안시 서북구 개포105거리 (민준강마을),정상
제주특별자치도 안양시 동안구 압구정길 추가 정보 없음,비정상
광주광역시 강동구 서초대87길,정상
경상남도 제천시 오금77가 (도윤김면) 다음주 배송 예정,비정상
인천광역시 양천구 봉은사가 (상호박김동),정상
경기도 서산시 강남대24길,정상
광주광역시 금천구 서초중앙31거리 (민재오읍) 는 삭제된 주소입니다.,비정상
광주광역시 마포구 삼성3로,정상
대전광역시 강서구 삼성9길 (윤서김읍),정상
경기도 서산시 삼성1거리 잘못된 주소라고 생각해요,비정상
전라남도 보령시 석촌호수가 그리고 이름은 오영희,비정상
제주특별자치도 청주시 상당구 가락로 (현준김이읍) 그리고 이름은 송재현,비정상
제주특별자치도 용인시 처인구 학동94로 은 무슨 뜻인가요?,비정상
강원도 철원군 도산대6길 (영길김읍),정상
강원도 동두천시 논현677길,정상
인천광역시 강서구 서초중앙거리 (서영손마을) 잘못된 주소라고 생각해요,비정상
인천광역시 관악구 석촌호수로 은 무슨 뜻인가요?,비정상
부산광역시 동대문구 석촌호수길 (민지윤신리),정상
경기도 영동군 서초중앙로 (진호최김마을) 잘못된 주소라고 생각해요,비정상
부산광역시 금천구 영동대5길 (예준김동) 그리고 이름은 안미경,비정상
광주광역시 구로구 서초대길 은 무슨 뜻인가요?,비정상
세종특별자치시 성동구 석촌호수거리,정상
인천광역시 양천구 서초중앙035길 (준호윤면) 의 위치를 파악할 수 없습니다.,비정상
대구광역시 양천구 석촌호수길,정상
광주광역시 동대문구 선릉1길 는 삭제된 주소입니다.,비정상
경상북도 영동군 역삼119가 (영식이차면) 다음주 배송 예정,비정상
인천광역시 중랑구 서초중앙49가 다음주 배송 예정,비정상
부산광역시 북구 석촌호수5가 는 삭제된 주소입니다.,비정상
경상남도 안양시 만안구 도산대로,정상
충청북도 계룡시 선릉가 (정수최김마을),정상
강원도 양구군 잠실거리 그리고 이름은 최명숙,비정상
경상남도 남양주시 압구정로,정상
경상북도 청주시 흥덕구 선릉로 (지영성황동),정상
경기도 계룡시 봉은사4거리 (예지윤읍) 다음주 배송 예정,비정상
충청북도 서산시 논현989가 추가 정보 없음,비정상
광주광역시 용산구 반포대4길 (영진권마을) 은 무슨 뜻인가요?,비정상
충청북도 아산시 양재천1가 (상철이김마을),정상
경상남도 안양시 오금로 (정남이이리) 과 같은 유사 주소 있음,비정상
경기도 안산시 상록구 논현로 (준호김면) 은 무슨 뜻인가요?,비정상
광주광역시 은평구 양재천800가 어떤 장소인지 몰라요,비정상
서울특별시 은평구 가락길 (은주이장리) 추가 정보 없음,비정상
경상남도 정선군 압구정거리 (아름김이읍),정상
부산광역시 중구 영동대699거리 (미영최동),정상
경기도 동해시 반포대757가 (도현최리) 다음주 배송 예정,비정상
충청남도 성남시 중원구 반포대58길 잘못된 주소라고 생각해요,비정상
경상남도 충주시 석촌호수로,정상
대전광역시 관악구 서초대가,정상
강원도 양구군 봉은사거리 (영철황동),정상
광주광역시 영등포구 양재천가 에서 회의가 있었습니다.,비정상
광주광역시 서초구 역삼로,정상
부산광역시 강북구 서초대553길 어떤 장소인지 몰라요,비정상
광주광역시 광진구 석촌호수69거리 (현지최동) 은 무슨 뜻인가요?,비정상
경기도 천안시 서북구 석촌호수거리 (상현김동),정상
경기도 군포시 도산대1가 (옥순윤강면),정상
전라남도 영월군 삼성로 잘못된 주소라고 생각해요,비정상
제주특별자치도 오산시 언주길 (영진이장마을),정상
인천광역시 종로구 오금거리 (동현이김읍),정상
전라북도 옥천군 테헤란856거리 (현주홍박리) 은 무슨 뜻인가요?,비정상
경상남도 안산시 상록구 오금04길 (우진이지동) 과 같은 유사 주소 있음,비정상
경상북도 남양주시 반포대04가,정상
충청남도 청주시 상당구 반포대17거리 의 위치를 파악할 수 없습니다.,비정상
충청북도 강릉시 역삼936가 (진우황리) 그리고 이름은 박진호,비정상
경기도 성남시 중원구 논현가,정상
인천광역시 서대문구 백제고분거리 (미영양조동) 의 위치를 파악할 수 없습니다.,비정상
서울특별시 강북구 도산대073가 다음주 배송 예정,비정상
광주광역시 남구 도산대거리 (예진김마을) 어떤 장소인지 몰라요,비정상
부산광역시 강서구 가락거리,정상
전라남도 성남시 분당구 논현로 (지은류마을) 는 삭제된 주소입니다.,비정상
제주특별자치도 안양시 가락808가 (예원박김읍),정상
충청북도 파주시 석촌호수길 어떤 장소인지 몰라요,비정상
광주광역시 송파구 논현097길 은 무슨 뜻인가요?,비정상
전라북도 안양시 오금길 는 삭제된 주소입니다.,비정상
대구광역시 금천구 압구정가 (은경이읍),정상
경상북도 보은군 삼성로,정상
충청남도 양양군 강남대4거리 (하윤이배리) 의 위치를 파악할 수 없습니다.,비정상
전라북도 안양시 만안구 서초중앙가 (준혁장읍) 어떤 장소인지 몰라요,비정상
경상북도 양평군 서초중앙07거리 (예원남동),정상
대구광역시 영등포구 테헤란709거리 의 위치를 파악할 수 없습니다.,비정상
충청남도 고양시 일산서구 가락로,정상
전라남도 인제군 선릉61로 추가 정보 없음,비정상
충청북도 성남시 분당구 도산대가 는 삭제된 주소입니다.,비정상
충청남도 정선군 오금로 은 무슨 뜻인가요?,비정상
경기도 김포시 영동대길 (영희김면),정상
세종특별자치시 남구 오금923가 (옥자이리),정상
대전광역시 종로구 학동84가,정상
경기도 수원시 영통구 반포대길 (도윤안면) 과 같은 유사 주소 있음,비정상
부산광역시 양천구 논현18로 (우진최마을) 추가 정보 없음,비정상
제주특별자치도 용인시 석촌호수가 (미영오마을),정상
서울특별시 동대문구 논현15길 다음주 배송 예정,비정상
대구광역시 도봉구 강남대002로 (광수윤이면) 과 같은 유사 주소 있음,비정상
대전광역시 성북구 도산대30로 다음주 배송 예정,비정상
대전광역시 노원구 삼성로,정상
부산광역시 종로구 잠실로 과 같은 유사 주소 있음,비정상
강원도 안양시 언주가 (경자김안면),정상
대전광역시 종로구 압구정거리 (성호류리),정상
경상북도 성남시 수정구 봉은사거리 은 무슨 뜻인가요?,비정상
세종특별자치시 영등포구 반포대가 (정남박강면),정상
경상북도 강릉시 반포대거리,정상
세종특별자치시 서구 선릉로 과 같은 유사 주소 있음,비정상
대구광역시 서대문구 서초중앙가 (지은고장리) 잘못된 주소라고 생각해요,비정상
충청북도 성남시 중원구 봉은사가,정상
경상남도 청주시 흥덕구 오금길 다음주 배송 예정,비정상
대구광역시 동작구 반포대61거리 (채원우이면),정상
서울특별시 영등포구 학동6로 (승민박마을),정상
울산광역시 관악구 개포9거리 어떤 장소인지 몰라요,비정상
충청남도 옥천군 테헤란93거리,정상
전라북도 동두천시 삼성가,정상
전라남도 포천시 언주로 잘못된 주소라고 생각해요,비정상
전라남도 수원시 권선구 강남대12가 (영진최최읍),정상
경상남도 삼척시 서초중앙87길 (진우김면),정상
전라북도 서산시 강남대286가 (미숙이서동),정상
전라북도 부천시 원미구 백제고분694로 그리고 이름은 이영호,비정상
경상남도 평창군 영동대83로,정상
대전광역시 성동구 학동386길 (서영오이동) 는 삭제된 주소입니다.,비정상
세종특별자치시 강동구 봉은사873가,정상
경기도 청양군 도산대로,정상
충청남도 단양군 석촌호수122길 (현지홍권면) 의 위치를 파악할 수 없습니다.,비정상
서울특별시 강서구 도산대로 (예은김리),정상
서울특별시 마포구 서초중앙4가,정상
제주특별자치도 안산시 학동992로 다음주 배송 예정,비정상
대전광역시 서대문구 선릉9로,정상
서울특별시 도봉구 서초대거리,정상
부산광역시 송파구 압구정가,정상
전라남도 부천시 영동대거리,정상
제주특별자치도 의왕시 서초대894거리,정상
대전광역시 중랑구 영동대5거리,정상
광주광역시 영등포구 선릉41가 (경숙심엄동),정상
강원도 영동군 서초대길 (윤서고면),정상
경상북도 고성군 잠실0거리 는 삭제된 주소입니다.,비정상
광주광역시 광진구 가락1길,정상
전라북도 인제군 삼성길 (은서이리) 에서 회의가 있었습니다.,비정상
광주광역시 성북구 오금60거리,정상
대구광역시 종로구 반포대5가 (정훈최동) 다음주 배송 예정,비정상
인천광역시 도봉구 선릉거리 (보람허오면),정상
서울특별시 강서구 강남대69거리,정상
경상남도 계룡시 선릉길 (정호이이읍) 다음주 배송 예정,비정상
경상남도 고양시 일산동구 오금로 의 위치를 파악할 수 없습니다.,비정상
전라남도 파주시 석촌호수8거리 (성민김손동) 은 무슨 뜻인가요?,비정상
경상남도 오산시 학동451가 (준호박김동) 는 삭제된 주소입니다.,비정상
전라남도 용인시 기흥구 학동길,정상
경기도 원주시 테헤란가 의 위치를 파악할 수 없습니다.,비정상
인천광역시 강북구 서초대881가,정상
부산광역시 구로구 봉은사29로 은 무슨 뜻인가요?,비정상
경기도 부천시 원미구 삼성5길 (지은한오면) 과 같은 유사 주소 있음,비정상
전라남도 공주시 개포91가 (현지서송리),정상
울산광역시 동작구 역삼7거리 (수진김리) 어떤 장소인지 몰라요,비정상
서울특별시 강북구 오금로 잘못된 주소라고 생각해요,비정상
경기도 용인시 처인구 학동로 (주원김김마을) 추가 정보 없음,비정상
세종특별자치시 노원구 테헤란길,정상
경기도 동해시 가락로 (경자김리),정상
전라북도 충주시 백제고분가 그리고 이름은 문하윤,비정상
충청북도 동해시 압구정로 과 같은 유사 주소 있음,비정상
부산광역시 종로구 서초대가,정상
충청북도 청주시 서원구 양재천4가 어떤 장소인지 몰라요,비정상
전라북도 오산시 가락가 (서윤이면),정상
광주광역시 중구 압구정거리 (채원김리),정상
광주광역시 구로구 압구정거리 어떤 장소인지 몰라요,비정상
제주특별자치도 삼척시 영동대거리,정상
경상북도 화성시 학동861가,정상
세종특별자치시 서대문구 역삼가 과 같은 유사 주소 있음,비정상
광주광역시 서구 강남대길,정상
서울특별시 서구 백제고분로 (영호김김마을) 과 같은 유사 주소 있음,비정상
대전광역시 강북구 역삼65거리,정상
제주특별자치도 고양시 일산서구 도산대224거리 (민지안우동) 잘못된 주소라고 생각해요,비정상
충청북도 청주시 상당구 선릉가,정상
서울특별시 종로구 서초중앙4길 은 무슨 뜻인가요?,비정상
경상북도 고양시 일산서구 학동774거리 (미영김마을) 어떤 장소인지 몰라요,비정상
제주특별자치도 이천시 역삼989가 (도현이곽면),정상
충청남도 수원시 장안구 가락128로,정상
전라북도 횡성군 학동790가 (서영이윤리),정상
제주특별자치도 부여군 잠실452가 (지연권김리) 과 같은 유사 주소 있음,비정상
강원도 양주시 테헤란3로 (미정배면),정상
전라남도 양양군 선릉거리 (유진홍김동) 어떤 장소인지 몰라요,비정상
강원도 시흥시 개포가,정상
인천광역시 강서구 언주거리 (도윤손동) 추가 정보 없음,비정상
세종특별자치시 성북구 도산대57로 (서준박읍) 의 위치를 파악할 수 없습니다.,비정상
강원도 금산군 잠실로,정상
광주광역시 서대문구 개포거리,정상
경상북도 보은군 언주5길 (서현박김면) 다음주 배송 예정,비정상
광주광역시 금천구 서초중앙8길,정상
울산광역시 영등포구 서초중앙길 (상현김마을),정상
인천광역시 마포구 서초중앙842길,정상
세종특별자치시 서대문구 봉은사로 (예준송이면),정상
경기도 양평군 양재천61가,정상
부산광역시 성동구 서초대2거리 과 같은 유사 주소 있음,비정상
충청남도 양주시 학동길 (성훈이읍),정상
경상남도 당진시 개포가 (영진황류동) 에서 회의가 있었습니다.,비정상
부산광역시 강북구 반포대로 (광수남이면),정상
세종특별자치시 종로구 잠실212길 (하은류면),정상
대구광역시 금천구 개포477길,정상
경상북도 아산시 역삼19로 (영일이김읍),정상
경상남도 광명시 압구정길 (동현이면),정상
경기도 성남시 가락로 (현정김유마을) 의 위치를 파악할 수 없습니다.,비정상
세종특별자치시 동구 서초중앙032길,정상
제주특별자치도 서산시 봉은사6로 (우진정권마을) 은 무슨 뜻인가요?,비정상
경기도 성남시 분당구 반포대995가 (하윤하이동),정상
울산광역시 서대문구 압구정94가,정상
광주광역시 서대문구 반포대62거리 (준서오읍) 잘못된 주소라고 생각해요,비정상
전라남도 연천군 서초중앙897거리,정상
강원도 태백시 반포대06로 (은경최마을) 잘못된 주소라고 생각해요,비정상
인천광역시 관악구 서초대3로 은 무슨 뜻인가요?,비정상
인천광역시 마포구 역삼거리 추가 정보 없음,비정상
전라남도 천안시 서북구 석촌호수006가 (현지이안읍) 과 같은 유사 주소 있음,비정상
제주특별자치도 오산시 양재천가 (예지유리) 그리고 이름은 이경수,비정상
세종특별자치시 서대문구 영동대거리,정상
인천광역시 용산구 개포642가 (정웅한김면),정상
서울특별시 동구 테헤란로,정상
제주특별자치도 여주시 삼성가 다음주 배송 예정,비정상
대전광역시 성동구 압구정가 (은서이이면) 잘못된 주소라고 생각해요,비정상
서울특별시 광진구 테헤란429로 (병철이리) 는 삭제된 주소입니다.,비정상
